tbl_CalleeAna(tbl_CalleeAna)

Export Time:2018/06/03 09:44:12

ID,Local DN set,Call prefix,Service category,Service attribute,Route selection code,Priority select number,Release mode selection code,Minimum number length,Maximum number length,Auxiliary signaling flag,Call prefix special process flag,Caller number analysis flag,Emergency call observation flag,Ringing delay flag,Query area code,Special called number change,Called number type,Reserved,Charging,Out route,Gain,Toll DN length,Ring delay time,Call code,Charging selection code,Service sequence number,Time delay trigger point,Triggering delay,Destination,Service check index,Description,RM Source,Customize attribute,NP Query Start Length,NP Pre process Length,Antipole,SendCallingName,VIG capability,Free Flag,As Prefix Flag,Unitary For Caller Flag,Outgoing traffic dispersion ID,Codec list,SHLR Prefix Flag,Scp Upt Prefix Flag,Hairpinning Mode,SOFTX Mode CRBT Flag,Reserved bits,NP/SHLR Selection code,Early ACM,Preelection Code Flag,If WAC analysis,PCCW Phone Mail call flag,Special called number change Control flag,Special Callee analysis flag,Software parameter of service control,Long call limit index,PQR length,Caller number change index,Access code category,Query General ChangeDN Table Flag,Query General ChangeDN Table Number Mode,Adopt IN BILL SelectionCode,CDD active flag,PortIn Flag,The flag for receiving outband DTMF signal,Trunk or international operator flag,Whether redirecting number is changed prior,Master/Slave type,Preselect Select Code,Query General ChangeDN Talbe Number Length,Query Number Change Index,Home Location Index,SHLR VPN flag,SHLR VPN access code length,Cops Gate Priority,ColorringHairpinFlag,Is DADA call flag,Is acc call flag,Outband DTMF process method,Reserved bits,Special service code,Reserved For Hot Patch,Prefix NM Select Code,Status
937,'0,2206103,Basic service,Local toll,621,NULL,First party release/Russia unilateral release,8,8,False,True,False,False,False,False,False,Unknown number,255,No indication,False,Local gain,'0,'0,935,'0,'0,'0,'0,65535,65535,German University,255,None,'0,'0,NULL,False,False,False,False,No Unitary Mode,NULL,1111111111111111111101111111111111111101,False,False,No restriction,None Soft switch Color ring,'0,NULL,No,False,False,False,Normal,False,Release Call After Hooking,1,3,65535,'0000000000000000,False,Called Number after Analysis,True,False,False,False,False,False,Master,65535,NULL,NULL,65535,NOT VPN Call,'0,Normal,IN color ring hairpin not supported,False,False,Null,127,NULL,'0,65534,1
938,'0,2206104,Basic service,Local toll,621,NULL,First party release/Russia unilateral release,8,8,False,True,False,False,False,False,False,Unknown number,255,No indication,False,Local gain,'0,'0,936,'0,'0,'0,'0,65535,65535,German University,255,None,'0,'0,NULL,False,False,False,False,No Unitary Mode,NULL,1111111111111111111101111111111111111101,False,False,No restriction,None Soft switch Color ring,'0,NULL,No,False,False,False,Normal,False,Release Call After Hooking,1,3,65535,'0000000000000000,False,Called Number after Analysis,True,False,False,False,False,False,Master,65535,NULL,NULL,65535,NOT VPN Call,'0,Normal,IN color ring hairpin not supported,False,False,Null,127,NULL,'0,65534,1
939,7,25,Basic service,National toll,20,NULL,First party release/Russia unilateral release,8,8,False,False,False,False,False,False,False,Unknown number,255,No indication,False,Local gain,'0,'0,937,'0,'0,'0,'0,65535,65535,OT,255,None,'0,'0,NULL,False,False,False,False,No Unitary Mode,NULL,1111111111111111111101111111111111111101,False,False,No restriction,None Soft switch Color ring,'0,NULL,No,False,False,False,Normal,False,Release Call After Hooking,1,3,65535,'0000000000000000,False,Called Number after Analysis,True,False,False,False,False,False,Master,65535,NULL,NULL,65535,NOT VPN Call,'0,Normal,IN color ring hairpin not supported,False,False,Null,127,NULL,'0,65534,1
940,'0,80050000,Basic service,Intra-office,NULL,NULL,First party release/Russia unilateral release,8,8,False,False,False,False,False,False,False,Unknown number,255,No indication,False,Local gain,'0,'0,938,'0,'0,'0,'0,65535,65535,Toll-free-Technical Trading,255,None,'0,'0,NULL,False,False,False,False,No Unitary Mode,NULL,1111111111111111111101111111111111111101,False,False,No restriction,None Soft switch Color ring,'0,NULL,No,False,False,False,Normal,False,Release Call After Hooking,1,3,65535,'0000000000000000,False,Called Number after Analysis,True,False,False,False,False,False,Master,65535,NULL,NULL,65535,NOT VPN Call,'0,Normal,IN color ring hairpin not supported,False,False,Null,127,NULL,'0,65534,1
941,3,447,Basic service,International toll,1873,NULL,First party release/Russia unilateral release,8,16,False,False,False,False,False,False,False,Unknown number,255,No indication,False,Local gain,'0,'0,939,'0,'0,'0,'0,1016,65535,United Kingdom,255,None,'0,'0,NULL,False,False,False,False,No Unitary Mode,NULL,1111111111111111111101111111111111111111,False,False,No restriction,None Soft switch Color ring,'0,NULL,No,False,False,False,Normal,False,Release Call After Hooking,1,3,65535,'0000000000000000,False,Called Number after Analysis,True,False,False,False,False,False,Master,65535,NULL,NULL,65535,NOT VPN Call,'0,Normal,IN color ring hairpin not supported,False,False,Null,127,NULL,'0,65534,1
942,'0,222005,Basic service,Intra-office,NULL,NULL,First party release/Russia unilateral release,8,8,False,True,False,False,False,False,False,Unknown number,255,No indication,False,Local gain,'0,'0,940,'0,'0,'0,'0,65535,65535,Haya Trial,255,None,'0,'0,NULL,False,False,False,False,No Unitary Mode,NULL,1111111111111111111101111111111111111101,False,False,No restriction,None Soft switch Color ring,'0,NULL,No,False,False,False,Normal,False,Release Call After Hooking,1,3,65535,'0000000000000000,False,Called Number after Analysis,True,False,False,False,False,False,Master,65535,NULL,NULL,65535,NOT VPN Call,'0,Normal,IN color ring hairpin not supported,False,False,Null,127,NULL,'0,65534,1
943,'0,222006,Basic service,Intra-office,NULL,NULL,First party release/Russia unilateral release,8,8,False,True,False,False,False,False,False,Unknown number,255,No indication,False,Local gain,'0,'0,941,'0,'0,'0,'0,65535,65535,Haya Trial,255,None,'0,'0,NULL,False,False,False,False,No Unitary Mode,NULL,1111111111111111111101111111111111111101,False,False,No restriction,None Soft switch Color ring,'0,NULL,No,False,False,False,Normal,False,Release Call After Hooking,1,3,65535,'0000000000000000,False,Called Number after Analysis,True,False,False,False,False,False,Master,65535,NULL,NULL,65535,NOT VPN Call,'0,Normal,IN color ring hairpin not supported,False,False,Null,127,NULL,'0,65534,1
944,3,4487,Basic service,International toll,1874,NULL,First party release/Russia unilateral release,8,16,False,False,False,False,False,False,False,Unknown number,255,No indication,False,Local gain,'0,'0,942,'0,'0,'0,'0,1016,65535,United Kingdom,255,None,'0,'0,NULL,False,False,False,False,No Unitary Mode,NULL,1111111111111111111101111111111111111111,False,False,No restriction,None Soft switch Color ring,'0,NULL,No,False,False,False,Normal,False,Release Call After Hooking,1,3,65535,'0000000000000000,False,Called Number after Analysis,True,False,False,False,False,False,Master,65535,NULL,NULL,65535,NOT VPN Call,'0,Normal,IN color ring hairpin not supported,False,False,Null,127,NULL,'0,65534,1
945,'0,2208373,Basic service,Local toll,655,NULL,First party release/Russia unilateral release,8,8,False,True,False,False,False,False,False,Unknown number,255,No indication,False,Local gain,'0,'0,943,'0,'0,'0,'0,65535,65535,Services & Trade Company,255,None,'0,'0,NULL,False,False,False,False,No Unitary Mode,NULL,1111111111111111111101111111111111111101,False,False,No restriction,None Soft switch Color ring,'0,NULL,No,False,False,False,Normal,False,Release Call After Hooking,1,3,65535,'0000000000000000,False,Called Number after Analysis,True,False,False,False,False,False,Master,65535,NULL,NULL,65535,NOT VPN Call,'0,Normal,IN color ring hairpin not supported,False,False,Null,127,NULL,'0,65534,1
946,'0,2206105,Basic service,Local toll,621,NULL,First party release/Russia unilateral release,8,8,False,True,False,False,False,False,False,Unknown number,255,No indication,False,Local gain,'0,'0,944,'0,'0,'0,'0,65535,65535,German University,255,None,'0,'0,NULL,False,False,False,False,No Unitary Mode,NULL,1111111111111111111101111111111111111101,False,False,No restriction,None Soft switch Color ring,'0,NULL,No,False,False,False,Normal,False,Release Call After Hooking,1,3,65535,'0000000000000000,False,Called Number after Analysis,True,False,False,False,False,False,Master,65535,NULL,NULL,65535,NOT VPN Call,'0,Normal,IN color ring hairpin not supported,False,False,Null,127,NULL,'0,65534,1
947,3,449,Basic service,International toll,1874,NULL,First party release/Russia unilateral release,8,16,False,False,False,False,False,False,False,Unknown number,255,No indication,False,Local gain,'0,'0,945,'0,'0,'0,'0,1016,65535,United Kingdom,255,None,'0,'0,NULL,False,False,False,False,No Unitary Mode,NULL,1111111111111111111101111111111111111111,False,False,No restriction,None Soft switch Color ring,'0,NULL,No,False,False,False,Normal,False,Release Call After Hooking,1,3,65535,'0000000000000000,False,Called Number after Analysis,True,False,False,False,False,False,Master,65535,NULL,NULL,65535,NOT VPN Call,'0,Normal,IN color ring hairpin not supported,False,False,Null,127,NULL,'0,65534,1
948,3,4470,Basic service,International toll,1875,NULL,First party release/Russia unilateral release,8,16,False,False,False,False,False,False,False,Unknown number,255,No indication,False,Local gain,'0,'0,946,'0,'0,'0,'0,1016,65535,United Kingdom,255,None,'0,'0,NULL,False,False,False,False,No Unitary Mode,NULL,1111111111111111111101111111111111111111,False,False,No restriction,None Soft switch Color ring,'0,NULL,No,False,False,False,Normal,False,Release Call After Hooking,1,3,65535,'0000000000000000,False,Called Number after Analysis,True,False,False,False,False,False,Master,65535,NULL,NULL,65535,NOT VPN Call,'0,Normal,IN color ring hairpin not supported,False,False,Null,127,NULL,'0,65534,1
949,13,'00,Basic service,Intra-office international toll,NULL,NULL,First party release/Russia unilateral release,6,24,False,True,False,False,False,False,False,Unknown number,255,No indication,False,Local gain,'0,'0,947,'0,'0,'0,'0,65535,65535,Incoming International,255,None,'0,'0,NULL,False,False,False,False,No Unitary Mode,NULL,1111111111111111111101111111111111111111,False,False,No restriction,None Soft switch Color ring,'0,NULL,No,False,False,False,Normal,False,Release Call After Hooking,NULL,3,65535,'0000000000000000,False,Called Number after Analysis,True,False,False,False,False,False,Master,65535,NULL,NULL,65535,NOT VPN Call,'0,Normal,IN color ring hairpin not supported,False,False,Null,127,NULL,'0,65534,1
950,7,26,Basic service,National toll,20,NULL,First party release/Russia unilateral release,8,8,False,False,False,False,False,False,False,Unknown number,255,No indication,False,Local gain,'0,'0,948,'0,'0,'0,'0,65535,65535,OT,255,None,'0,'0,NULL,False,False,False,False,No Unitary Mode,NULL,1111111111111111111101111111111111111101,False,False,No restriction,None Soft switch Color ring,'0,NULL,No,False,False,False,Normal,False,Release Call After Hooking,1,3,65535,'0000000000000000,False,Called Number after Analysis,True,False,False,False,False,False,Master,65535,NULL,NULL,65535,NOT VPN Call,'0,Normal,IN color ring hairpin not supported,False,False,Null,127,NULL,'0,65534,1
951,'0,22084878,Basic service,Local toll,651,NULL,First party release/Russia unilateral release,8,8,False,True,False,False,False,False,False,Unknown number,255,No indication,False,Local gain,'0,'0,949,'0,'0,'0,'0,65535,65535,Nasma_Tel_LLC,255,None,'0,'0,NULL,False,False,False,False,No Unitary Mode,NULL,1111111111111111111101111111111111111111,False,False,No restriction,None Soft switch Color ring,'0,NULL,No,False,False,False,Normal,False,Release Call After Hooking,1,3,65535,'0000000000000000,False,Called Number after Analysis,True,False,False,False,False,False,Master,65535,NULL,NULL,65535,NOT VPN Call,'0,Normal,IN color ring hairpin not supported,False,False,Null,127,NULL,'0,65534,1
952,'0,22084879,Basic service,Local toll,651,NULL,First party release/Russia unilateral release,8,8,False,True,False,False,False,False,False,Unknown number,255,No indication,False,Local gain,'0,'0,950,'0,'0,'0,'0,65535,65535,Nasma_Tel_LLC,255,None,'0,'0,NULL,False,False,False,False,No Unitary Mode,NULL,1111111111111111111101111111111111111111,False,False,No restriction,None Soft switch Color ring,'0,NULL,No,False,False,False,Normal,False,Release Call After Hooking,1,3,65535,'0000000000000000,False,Called Number after Analysis,True,False,False,False,False,False,Master,65535,NULL,NULL,65535,NOT VPN Call,'0,Normal,IN color ring hairpin not supported,False,False,Null,127,NULL,'0,65534,1
953,'0,2208480,Basic service,Local toll,651,NULL,First party release/Russia unilateral release,8,8,False,True,False,False,False,False,False,Unknown number,255,No indication,False,Local gain,'0,'0,951,'0,'0,'0,'0,65535,65535,Nasma_Tel_LLC,255,None,'0,'0,NULL,False,False,False,False,No Unitary Mode,NULL,1111111111111111111101111111111111111111,False,False,No restriction,None Soft switch Color ring,'0,NULL,No,False,False,False,Normal,False,Release Call After Hooking,1,3,65535,'0000000000000000,False,Called Number after Analysis,True,False,False,False,False,False,Master,65535,NULL,NULL,65535,NOT VPN Call,'0,Normal,IN color ring hairpin not supported,False,False,Null,127,NULL,'0,65534,1
954,1,97152,Basic service,International toll,1076,NULL,First party release/Russia unilateral release,10,14,False,False,False,False,False,False,False,Unknown number,255,No indication,False,Local gain,'0,'0,952,'0,'0,'0,'0,971,65535,UAE - Mobile DU,255,None,'0,'0,NULL,False,False,False,False,No Unitary Mode,NULL,1111111111111111111101111111111111111101,False,False,No restriction,None Soft switch Color ring,'0,NULL,No,False,False,False,Normal,False,Release Call After Hooking,1,3,65535,'0000000000000000,False,Called Number after Analysis,True,False,False,False,False,False,Master,65535,NULL,NULL,65535,NOT VPN Call,'0,Normal,IN color ring hairpin not supported,False,False,Null,127,NULL,'0,65534,1
955,'0,2208481,Basic service,Local toll,651,NULL,First party release/Russia unilateral release,8,8,False,True,False,False,False,False,False,Unknown number,255,No indication,False,Local gain,'0,'0,953,'0,'0,'0,'0,65535,65535,Nasma_Tel_LLC,255,None,'0,'0,NULL,False,False,False,False,No Unitary Mode,NULL,1111111111111111111101111111111111111111,False,False,No restriction,None Soft switch Color ring,'0,NULL,No,False,False,False,Normal,False,Release Call After Hooking,1,3,65535,'0000000000000000,False,Called Number after Analysis,True,False,False,False,False,False,Master,65535,NULL,NULL,65535,NOT VPN Call,'0,Normal,IN color ring hairpin not supported,False,False,Null,127,NULL,'0,65534,1
956,'0,2208482,Basic service,Local toll,651,NULL,First party release/Russia unilateral release,8,8,False,True,False,False,False,False,False,Unknown number,255,No indication,False,Local gain,'0,'0,954,'0,'0,'0,'0,65535,65535,Nasma_Tel_LLC,255,None,'0,'0,NULL,False,False,False,False,No Unitary Mode,NULL,1111111111111111111101111111111111111111,False,False,No restriction,None Soft switch Color ring,'0,NULL,No,False,False,False,Normal,False,Release Call After Hooking,1,3,65535,'0000000000000000,False,Called Number after Analysis,True,False,False,False,False,False,Master,65535,NULL,NULL,65535,NOT VPN Call,'0,Normal,IN color ring hairpin not supported,False,False,Null,127,NULL,'0,65534,1
957,'0,2208483,Basic service,Local toll,651,NULL,First party release/Russia unilateral release,8,8,False,True,False,False,False,False,False,Unknown number,255,No indication,False,Local gain,'0,'0,955,'0,'0,'0,'0,65535,65535,Nasma_Tel_LLC,255,None,'0,'0,NULL,False,False,False,False,No Unitary Mode,NULL,1111111111111111111101111111111111111111,False,False,No restriction,None Soft switch Color ring,'0,NULL,No,False,False,False,Normal,False,Release Call After Hooking,1,3,65535,'0000000000000000,False,Called Number after Analysis,True,False,False,False,False,False,Master,65535,NULL,NULL,65535,NOT VPN Call,'0,Normal,IN color ring hairpin not supported,False,False,Null,127,NULL,'0,65534,1
958,'0,2208484,Basic service,Local toll,651,NULL,First party release/Russia unilateral release,8,8,False,True,False,False,False,False,False,Unknown number,255,No indication,False,Local gain,'0,'0,956,'0,'0,'0,'0,65535,65535,Nasma_Tel_LLC,255,None,'0,'0,NULL,False,False,False,False,No Unitary Mode,NULL,1111111111111111111101111111111111111111,False,False,No restriction,None Soft switch Color ring,'0,NULL,No,False,False,False,Normal,False,Release Call After Hooking,1,3,65535,'0000000000000000,False,Called Number after Analysis,True,False,False,False,False,False,Master,65535,NULL,NULL,65535,NOT VPN Call,'0,Normal,IN color ring hairpin not supported,False,False,Null,127,NULL,'0,65534,1
959,3,97155,Basic service,International toll,4809,NULL,First party release/Russia unilateral release,10,14,False,False,False,False,False,False,False,Unknown number,255,No indication,False,Local gain,'0,'0,957,'0,'0,'0,'0,1003,65535,UAE - Mobile DU,255,None,'0,'0,NULL,False,False,False,False,No Unitary Mode,NULL,1111111111111111111101111111111111111101,False,False,No restriction,None Soft switch Color ring,'0,NULL,No,False,False,False,Normal,False,Release Call After Hooking,1,3,65535,'0000000000000000,False,Called Number after Analysis,True,False,False,False,False,False,Master,65535,NULL,NULL,65535,NOT VPN Call,'0,Normal,IN color ring hairpin not supported,False,False,Null,127,NULL,'0,65534,1
960,'0,2208485,Basic service,Local toll,651,NULL,First party release/Russia unilateral release,8,8,False,True,False,False,False,False,False,Unknown number,255,No indication,False,Local gain,'0,'0,958,'0,'0,'0,'0,65535,65535,Nasma_Tel_LLC,255,None,'0,'0,NULL,False,False,False,False,No Unitary Mode,NULL,1111111111111111111101111111111111111111,False,False,No restriction,None Soft switch Color ring,'0,NULL,No,False,False,False,Normal,False,Release Call After Hooking,1,3,65535,'0000000000000000,False,Called Number after Analysis,True,False,False,False,False,False,Master,65535,NULL,NULL,65535,NOT VPN Call,'0,Normal,IN color ring hairpin not supported,False,False,Null,127,NULL,'0,65534,1
961,'0,2208486,Basic service,Local toll,651,NULL,First party release/Russia unilateral release,8,8,False,True,False,False,False,False,False,Unknown number,255,No indication,False,Local gain,'0,'0,959,'0,'0,'0,'0,65535,65535,Nasma_Tel_LLC,255,None,'0,'0,NULL,False,False,False,False,No Unitary Mode,NULL,1111111111111111111101111111111111111111,False,False,No restriction,None Soft switch Color ring,'0,NULL,No,False,False,False,Normal,False,Release Call After Hooking,1,3,65535,'0000000000000000,False,Called Number after Analysis,True,False,False,False,False,False,Master,65535,NULL,NULL,65535,NOT VPN Call,'0,Normal,IN color ring hairpin not supported,False,False,Null,127,NULL,'0,65534,1
962,'0,2208488,Basic service,Local toll,651,NULL,First party release/Russia unilateral release,8,8,False,True,False,False,False,False,False,Unknown number,255,No indication,False,Local gain,'0,'0,960,'0,'0,'0,'0,65535,65535,Nasma_Tel_LLC,255,None,'0,'0,NULL,False,False,False,False,No Unitary Mode,NULL,1111111111111111111101111111111111111111,False,False,No restriction,None Soft switch Color ring,'0,NULL,No,False,False,False,Normal,False,Release Call After Hooking,1,3,65535,'0000000000000000,False,Called Number after Analysis,True,False,False,False,False,False,Master,65535,NULL,NULL,65535,NOT VPN Call,'0,Normal,IN color ring hairpin not supported,False,False,Null,127,NULL,'0,65534,1
963,'0,2208489,Basic service,Local toll,651,NULL,First party release/Russia unilateral release,8,8,False,True,False,False,False,False,False,Unknown number,255,No indication,False,Local gain,'0,'0,961,'0,'0,'0,'0,65535,65535,Nasma_Tel_LLC,255,None,'0,'0,NULL,False,False,False,False,No Unitary Mode,NULL,1111111111111111111101111111111111111111,False,False,No restriction,None Soft switch Color ring,'0,NULL,No,False,False,False,Normal,False,Release Call After Hooking,1,3,65535,'0000000000000000,False,Called Number after Analysis,True,False,False,False,False,False,Master,65535,NULL,NULL,65535,NOT VPN Call,'0,Normal,IN color ring hairpin not supported,False,False,Null,127,NULL,'0,65534,1
964,'0,91,Basic service,National toll,40,NULL,First party release/Russia unilateral release,8,8,False,True,False,False,False,False,False,Unknown number,255,No indication,False,Local gain,'0,'0,962,'0,'0,'0,'0,1191,65535,Oman-Mobile,255,None,'0,'0,NULL,False,False,False,False,No Unitary Mode,NULL,1111111111111111111101111111111111111111,False,False,No restriction,None Soft switch Color ring,'0,NULL,No,False,False,False,Normal,False,Release Call After Hooking,1,3,65535,'0000000000000000,False,Called Number after Analysis,True,False,False,False,False,False,Master,65535,NULL,NULL,65535,NOT VPN Call,'0,Normal,IN color ring hairpin not supported,False,False,Null,127,NULL,'0,65534,1
965,'0,223037,Basic service,Local toll,625,NULL,First party release/Russia unilateral release,8,8,False,True,False,False,False,False,False,Unknown number,255,No indication,False,Local gain,'0,'0,963,'0,'0,'0,'0,65535,65535,MOE_Dhofar,255,None,'0,'0,NULL,False,False,False,False,No Unitary Mode,NULL,1111111111111111111101111111111111111111,False,False,No restriction,None Soft switch Color ring,'0,NULL,No,False,False,False,Normal,False,Release Call After Hooking,1,3,65535,'0000000000000000,False,Called Number after Analysis,True,False,False,False,False,False,Master,65535,NULL,NULL,65535,NOT VPN Call,'0,Normal,IN color ring hairpin not supported,False,False,Null,127,NULL,'0,65534,1
966,'0,'009660,Basic service,Intra-office,NULL,NULL,First party release/Russia unilateral release,10,20,False,True,False,False,False,False,False,Unknown number,255,No indication,False,Local gain,'0,'0,964,'0,'0,'0,'0,65535,65535,saudi_invalid,255,None,'0,'0,NULL,False,False,False,False,No Unitary Mode,NULL,1111111111111111111101111111111111111101,False,False,No restriction,None Soft switch Color ring,'0,NULL,No,False,False,False,Normal,False,Release Call After Hooking,1,3,65535,'0000000000000000,False,Called Number after Analysis,True,False,False,False,False,False,Master,65535,NULL,NULL,65535,NOT VPN Call,'0,Normal,IN color ring hairpin not supported,False,False,Null,127,NULL,'0,65534,1
967,3,97150,Basic service,International toll,4813,NULL,First party release/Russia unilateral release,10,14,False,False,False,False,False,False,False,Unknown number,255,No indication,False,Local gain,'0,'0,965,'0,'0,'0,'0,1004,65535,UAE - Mobile Others,255,None,'0,'0,NULL,False,False,False,False,No Unitary Mode,NULL,1111111111111111111101111111111111111101,False,False,No restriction,None Soft switch Color ring,'0,NULL,No,False,False,False,Normal,False,Release Call After Hooking,1,3,65535,'0000000000000000,False,Called Number after Analysis,True,False,False,False,False,False,Master,65535,NULL,NULL,65535,NOT VPN Call,'0,Normal,IN color ring hairpin not supported,False,False,Null,127,NULL,'0,65534,1
968,3,97156,Basic service,International toll,4813,NULL,First party release/Russia unilateral release,10,14,False,False,False,False,False,False,False,Unknown number,255,No indication,False,Local gain,'0,'0,966,'0,'0,'0,'0,1004,65535,UAE - Mobile Others,255,None,'0,'0,NULL,False,False,False,False,No Unitary Mode,NULL,1111111111111111111101111111111111111101,False,False,No restriction,None Soft switch Color ring,'0,NULL,No,False,False,False,Normal,False,Release Call After Hooking,1,3,65535,'0000000000000000,False,Called Number after Analysis,True,False,False,False,False,False,Master,65535,NULL,NULL,65535,NOT VPN Call,'0,Normal,IN color ring hairpin not supported,False,False,Null,127,NULL,'0,65534,1
969,3,96771,Basic service,International toll,4885,NULL,First party release/Russia unilateral release,8,16,False,False,False,False,False,False,False,Unknown number,255,No indication,False,Local gain,'0,'0,967,'0,'0,'0,'0,1022,65535,Yemen Sabafon,255,None,'0,'0,NULL,False,False,False,False,No Unitary Mode,NULL,1111111111111111111101111111111111111101,False,False,No restriction,None Soft switch Color ring,'0,NULL,No,False,False,False,Normal,False,Release Call After Hooking,1,3,65535,'0000000000000000,False,Called Number after Analysis,True,False,False,False,False,False,Master,65535,NULL,NULL,65535,NOT VPN Call,'0,Normal,IN color ring hairpin not supported,False,False,Null,127,NULL,'0,65534,1
970,'0,223038,Basic service,Local toll,625,NULL,First party release/Russia unilateral release,8,8,False,True,False,False,False,False,False,Unknown number,255,No indication,False,Local gain,'0,'0,968,'0,'0,'0,'0,65535,65535,MOE_Dhofar,255,None,'0,'0,NULL,False,False,False,False,No Unitary Mode,NULL,1111111111111111111101111111111111111111,False,False,No restriction,None Soft switch Color ring,'0,NULL,No,False,False,False,Normal,False,Release Call After Hooking,1,3,65535,'0000000000000000,False,Called Number after Analysis,True,False,False,False,False,False,Master,65535,NULL,NULL,65535,NOT VPN Call,'0,Normal,IN color ring hairpin not supported,False,False,Null,127,NULL,'0,65534,1
971,'0,2204,Basic service,Intra-office,NULL,NULL,First party release/Russia unilateral release,8,8,False,True,False,False,False,False,False,Unknown number,255,No indication,False,Local gain,'0,'0,969,'0,'0,'0,'0,2204,65535,Nawras-Fixed,255,None,'0,'0,NULL,False,False,False,False,No Unitary Mode,NULL,1111111111111111111101111111111111111101,False,False,No restriction,None Soft switch Color ring,'0,NULL,No,False,False,False,Normal,False,Release Call After Hooking,1,3,65535,'0000000000000000,False,Called Number after Analysis,True,False,False,False,False,False,Master,65535,NULL,NULL,65535,NOT VPN Call,'0,Normal,IN color ring hairpin not supported,False,False,Null,127,NULL,'0,65534,1
972,'0,223039,Basic service,Local toll,625,NULL,First party release/Russia unilateral release,8,8,False,True,False,False,False,False,False,Unknown number,255,No indication,False,Local gain,'0,'0,970,'0,'0,'0,'0,65535,65535,MOE_Dhofar,255,None,'0,'0,NULL,False,False,False,False,No Unitary Mode,NULL,1111111111111111111101111111111111111111,False,False,No restriction,None Soft switch Color ring,'0,NULL,No,False,False,False,Normal,False,Release Call After Hooking,1,3,65535,'0000000000000000,False,Called Number after Analysis,True,False,False,False,False,False,Master,65535,NULL,NULL,65535,NOT VPN Call,'0,Normal,IN color ring hairpin not supported,False,False,Null,127,NULL,'0,65534,1
973,1,88216,Basic service,International toll,1090,NULL,First party release/Russia unilateral release,8,16,False,False,False,False,False,False,False,Unknown number,255,No indication,False,Local gain,'0,'0,971,'0,'0,'0,'0,65535,65535,Thuraya,255,None,'0,'0,NULL,False,False,False,False,No Unitary Mode,NULL,1111111111111111111101111111111111111101,False,False,No restriction,None Soft switch Color ring,'0,NULL,No,False,False,False,Normal,False,Release Call After Hooking,1,3,65535,'0000000000000000,False,Called Number after Analysis,True,False,False,False,False,False,Master,65535,NULL,NULL,65535,NOT VPN Call,'0,Normal,IN color ring hairpin not supported,False,False,Null,127,NULL,'0,65534,1
974,13,1,Basic service,Intra-office national toll,NULL,NULL,First party release/Russia unilateral release,8,12,False,True,False,False,False,False,False,Unknown number,255,No indication,False,Local gain,'0,'0,972,'0,'0,'0,'0,65535,65535,Fixed_Code_Transit,255,None,'0,'0,NULL,False,False,False,False,No Unitary Mode,NULL,1111111111111111111101111111111111111111,False,False,No restriction,None Soft switch Color ring,'0,NULL,No,False,False,False,Normal,False,Release Call After Hooking,NULL,3,65535,'0000000000000000,False,Called Number after Analysis,True,False,False,False,False,False,Master,65535,NULL,NULL,65535,NOT VPN Call,'0,Normal,IN color ring hairpin not supported,False,False,Null,127,NULL,'0,65534,1
975,2,D9294,Basic service,National toll,'0,NULL,First party release/Russia unilateral release,8,11,False,True,True,False,False,False,False,Unknown number,255,No indication,False,Local gain,'0,'0,973,'0,'0,'0,'0,65535,65535,NULL,255,None,'0,'0,NULL,False,False,False,False,No Unitary Mode,NULL,1111111111111111111101111111111111111111,False,False,No restriction,None Soft switch Color ring,'0,NULL,No,False,False,False,Normal,False,Release Call After Hooking,NULL,3,65535,'0000000000000000,False,Called Number after Analysis,True,False,False,False,False,False,Master,65535,NULL,NULL,65535,NOT VPN Call,'0,Normal,IN color ring hairpin not supported,False,False,Null,127,NULL,'0,65534,1
976,7,2200,Basic service,National toll,35,NULL,First party release/Russia unilateral release,8,8,False,False,False,False,False,False,False,Unknown number,255,No indication,False,Local gain,'0,'0,974,'0,'0,'0,'0,65535,65535,OT,255,None,'0,'0,NULL,False,False,False,False,No Unitary Mode,NULL,1111111111111111111101111111111111111101,False,False,No restriction,None Soft switch Color ring,'0,NULL,No,False,False,False,Normal,False,Release Call After Hooking,1,3,65535,'0000000000000000,False,Called Number after Analysis,True,False,False,False,False,False,Master,65535,NULL,NULL,65535,NOT VPN Call,'0,Normal,IN color ring hairpin not supported,False,False,Null,127,NULL,'0,65534,1
977,7,2201,Basic service,National toll,35,NULL,First party release/Russia unilateral release,8,8,False,False,False,False,False,False,False,Unknown number,255,No indication,False,Local gain,'0,'0,975,'0,'0,'0,'0,65535,65535,OT,255,None,'0,'0,NULL,False,False,False,False,No Unitary Mode,NULL,1111111111111111111101111111111111111101,False,False,No restriction,None Soft switch Color ring,'0,NULL,No,False,False,False,Normal,False,Release Call After Hooking,1,3,65535,'0000000000000000,False,Called Number after Analysis,True,False,False,False,False,False,Master,65535,NULL,NULL,65535,NOT VPN Call,'0,Normal,IN color ring hairpin not supported,False,False,Null,127,NULL,'0,65534,1
